#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP3450
#Serial Number: SN:210018B48893
#Date Time: 2025-02-21 12:52:54.217.222.820
#Sample rate: 5e+07Hz
#Samples: 32768
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 2.1 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: -5 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: -5 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Channel 3: Range: 1 V/div Offset: -5 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: DC
#Offset: 3.3 V

Time (s),Channel 1 (V),Channel 2 (V),Channel 3 (V)
-0.0004958149397590361,7.96278845133747,-0.008296031137616205,6.914403839649105
-0.0004957949397590361,7.951226517941573,-0.006633166336526999,6.914403839649129
-0.0004957749397590361,7.959485041795778,1.829286779530842e-05,6.927717704367017
-0.0004957549397590362,7.949574813170686,0.006669752072071357,6.924389238187571
-0.0004957349397590362,7.936361175003929,-0.01162176073978038,6.939367335995201
-0.0004957149397590362,7.959485041795796,-0.006633166336539098,6.934374636725982
-0.0004956949397590362,7.969395270420883,-0.01162176073978038,6.95101696762338
-0.0004956749397590362,7.949574813170747,1.829286776203719e-05,6.947688501443905
-0.0004956549397590361,7.957833337024936,-0.003307436734365845,6.939367335995244
-0.0004956349397590361,7.954529927483302,1.829286774086322e-05,6.951016967623434
-0.0004956149397590361,7.967743565650016,-0.01162176073976224,6.965995065431043
-0.0004955949397590361,7.957833337024955,-0.001644571933334108,6.969323531610544
-0.0004955749397590361,7.961136746566635,-0.02159894954620851,6.984301629418171
-0.0004955549397590362,7.956181632254107,0.008332616873160564,6.982637396328458
-0.0004955349397590362,7.959485041795796,-0.004970301535458077,6.995951261046352
-0.0004955149397590362,7.956181632254101,-0.02159894954626296,6.989294328687393
-0.0004954949397590362,7.947923108399863,-0.004970301535458077,7.00926512576427
-0.0004954749397590362,7.938012879774795,0.02163553528178009,6.982637396328483
